site_name,location,date,time,count
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,05:00:00,648
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,06:00:00,678
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,07:00:00,1018
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,08:00:00,1259
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,09:00:00,1650
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,10:00:00,1857
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,11:00:00,2286
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,12:00:00,2488
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,13:00:00,2699
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,14:00:00,2585
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,15:00:00,2761
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,16:00:00,2696
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,17:00:00,2656
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,18:00:00,2425
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,19:00:00,2151
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,20:00:00,1804
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,21:00:00,1391
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,22:00:00,1226
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-12,23:00:00,955
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,00:00:00,474
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,01:00:00,199
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,02:00:00,159
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,03:00:00,250
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,04:00:00,683
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,05:00:00,1319
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,06:00:00,2480
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,07:00:00,2280
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,08:00:00,1689
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,09:00:00,2213
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,10:00:00,2143
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,11:00:00,2246
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,12:00:00,2240
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,13:00:00,2378
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,14:00:00,2327
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,15:00:00,2518
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,16:00:00,2735
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,17:00:00,2740
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,18:00:00,2463
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,19:00:00,2224
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,20:00:00,1735
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,21:00:00,1343
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,22:00:00,993
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-13,23:00:00,774
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,00:00:00,417
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,01:00:00,204
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,02:00:00,137
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,03:00:00,291
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,04:00:00,629
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,05:00:00,1085
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,06:00:00,2438
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,07:00:00,2141
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,08:00:00,1585
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,09:00:00,2153
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,10:00:00,2177
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,11:00:00,2246
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,12:00:00,2168
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,13:00:00,2469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,14:00:00,2369
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,15:00:00,2544
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,16:00:00,2752
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,17:00:00,2582
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,18:00:00,2580
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,19:00:00,2415
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,20:00:00,1832
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,21:00:00,1469
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,22:00:00,1035
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-14,23:00:00,857
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,00:00:00,439
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,01:00:00,197
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,02:00:00,180
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,03:00:00,276
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,04:00:00,676
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,05:00:00,1142
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,06:00:00,2497
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,07:00:00,2217
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,08:00:00,1950
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,09:00:00,2252
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,10:00:00,2235
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,11:00:00,2268
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,12:00:00,2329
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,13:00:00,2380
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,14:00:00,2421
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,15:00:00,2592
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,16:00:00,2735
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,17:00:00,2720
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,18:00:00,2661
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,19:00:00,2459
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,20:00:00,1937
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,21:00:00,1586
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,22:00:00,1204
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-15,23:00:00,758
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,00:00:00,383
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,01:00:00,223
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,02:00:00,172
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,03:00:00,280
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,04:00:00,706
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,05:00:00,1198
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,06:00:00,2270
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,07:00:00,2179
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,08:00:00,2032
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,09:00:00,2236
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,10:00:00,2182
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,11:00:00,2272
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,12:00:00,2253
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,13:00:00,2501
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,14:00:00,2303
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,15:00:00,2078
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,16:00:00,2223
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,17:00:00,2553
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,18:00:00,2654
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,19:00:00,2606
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,20:00:00,2069
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,21:00:00,1711
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,22:00:00,1581
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-16,23:00:00,1193
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,00:00:00,625
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,01:00:00,332
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,02:00:00,262
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,03:00:00,363
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,04:00:00,886
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,05:00:00,1203
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,06:00:00,2187
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,07:00:00,1977
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,08:00:00,1947
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,09:00:00,2247
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,10:00:00,2280
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,11:00:00,2225
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,12:00:00,2549
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,13:00:00,2677
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,14:00:00,2561
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,15:00:00,2757
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,16:00:00,2827
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,17:00:00,2742
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,18:00:00,2675
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,19:00:00,2522
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,20:00:00,2037
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,21:00:00,1631
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,22:00:00,1518
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-17,23:00:00,1241
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,00:00:00,745
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,01:00:00,451
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,02:00:00,367
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,03:00:00,420
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,04:00:00,712
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,05:00:00,863
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,06:00:00,1086
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,07:00:00,1455
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,08:00:00,1825
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,09:00:00,2328
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,10:00:00,2279
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,11:00:00,2531
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,12:00:00,2625
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,13:00:00,2529
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,14:00:00,2607
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,15:00:00,2415
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,16:00:00,2522
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,17:00:00,2475
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,18:00:00,2140
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,19:00:00,1900
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,20:00:00,1642
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,21:00:00,1140
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,22:00:00,1052
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-18,23:00:00,924
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,00:00:00,681
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,01:00:00,536
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,02:00:00,412
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,03:00:00,412
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,04:00:00,679
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,05:00:00,701
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,06:00:00,793
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,07:00:00,1001
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,08:00:00,1252
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,09:00:00,1750
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,10:00:00,2063
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,11:00:00,2522
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,12:00:00,2283
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,13:00:00,2116
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,14:00:00,2295
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,15:00:00,2588
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,16:00:00,2639
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,17:00:00,2588
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,18:00:00,2595
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,19:00:00,2662
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,20:00:00,2117
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,21:00:00,1500
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,22:00:00,1349
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-19,23:00:00,1168
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,00:00:00,633
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,01:00:00,230
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,02:00:00,200
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,03:00:00,337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,04:00:00,691
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,05:00:00,1441
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,06:00:00,2307
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,07:00:00,2167
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,08:00:00,1931
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,09:00:00,2107
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,10:00:00,2062
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,11:00:00,2449
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,12:00:00,2321
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,13:00:00,2464
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,14:00:00,2428
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,15:00:00,2566
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,16:00:00,2763
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,17:00:00,2853
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,18:00:00,2626
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,19:00:00,2394
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,20:00:00,1948
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,21:00:00,1479
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,22:00:00,1061
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-20,23:00:00,761
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,00:00:00,439
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,01:00:00,206
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,02:00:00,168
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,03:00:00,261
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,04:00:00,664
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,05:00:00,1190
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,06:00:00,1886
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,07:00:00,2045
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,08:00:00,1561
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,09:00:00,1897
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,10:00:00,1903
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,11:00:00,2159
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,12:00:00,2185
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,13:00:00,2287
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,14:00:00,2397
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,15:00:00,2493
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,16:00:00,2764
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,17:00:00,2738
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,18:00:00,2568
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,19:00:00,2361
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,20:00:00,1894
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,21:00:00,1535
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,22:00:00,1149
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-21,23:00:00,758
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,00:00:00,402
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,01:00:00,210
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,02:00:00,172
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,03:00:00,249
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,04:00:00,655
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,05:00:00,1287
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,06:00:00,2272
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,07:00:00,2037
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,08:00:00,1637
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,09:00:00,1899
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,10:00:00,2074
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,11:00:00,2302
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,12:00:00,2212
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,13:00:00,2411
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,14:00:00,2352
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,15:00:00,2507
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,16:00:00,2810
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,17:00:00,2540
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,18:00:00,2719
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,19:00:00,2461
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,20:00:00,1993
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,21:00:00,1501
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,22:00:00,1214
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-22,23:00:00,723
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,00:00:00,389
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,01:00:00,205
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,02:00:00,180
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,03:00:00,313
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,04:00:00,771
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,05:00:00,1293
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,06:00:00,2246
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,07:00:00,2025
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,08:00:00,1601
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-01-23,09:00:00,1860
